# x,y,z,is_reachable
0.318,-0.032,0.462,1.0
-0.381,0.018,0.336,1.0
-0.220,0.018,0.081,0.0
-0.243,0.015,0.323,1.0
-0.101,-0.013,0.437,1.0
-0.332,-0.195,0.581,1.0
-0.213,0.018,0.593,1.0
0.015,-0.323,0.259,1.0
-0.207,0.018,0.600,1.0
-0.220,-0.144,0.218,0.0
0.101,-0.558,0.353,1.0
0.569,-0.177,0.266,0.0
-0.532,-0.044,-0.019,0.0
0.093,-0.019,0.430,0.0
0.374,0.174,0.112,1.0
0.081,-0.494,-0.032,1.0
-0.583,-0.096,0.254,0.0
-0.220,-0.144,0.218,0.0
-0.144,-0.232,0.205,0.0
-0.090,-0.583,0.254,1.0
-0.115,-0.230,0.279,1.0
0.456,0.005,-0.032,0.0
0.456,0.005,-0.032,1.0
0.453,-0.107,-0.035,0.0
0.453,-0.107,-0.035,0.0
0.218,-0.589,0.143,1.0
0.205,0.202,0.043,0.0
-0.532,-0.070,-0.019,0.0
-0.507,0.093,0.005,0.0
-0.507,0.093,0.005,0.0
-0.558,-0.122,0.295,1.0
0.118,-0.525,-0.007,1.0
0.118,-0.525,-0.007,1.0
0.237,-0.382,-0.044,1.0
0.237,-0.382,-0.044,1.0
0.453,-0.107,-0.035,0.0
0.453,-0.107,-0.035,0.0
-0.583,-0.096,0.254,0.0
-0.379,-0.216,0.578,0.0
-0.357,-0.320,-0.044,0.0
-0.395,-0.320,0.418,1.0
0.256,-0.126,-0.032,0.0
-0.357,-0.320,-0.044,0.0
-0.220,-0.144,0.218,0.0
0.319,0.015,0.159,1.0
0.279,-0.006,0.113,0.0
-0.016,-0.329,0.065,0.0
-0.392,-0.216,0.565,0.0
0.337,0.041,0.374,1.0
0.581,-0.044,0.168,1.0
-0.089,-0.343,0.631,1.0
0.351,-0.085,0.620,0.0
0.101,-0.558,0.353,1.0
-0.090,-0.583,0.254,1.0
0.351,-0.085,0.620,0.0
0.581,0.030,0.168,1.0
-0.395,-0.320,0.418,1.0
-0.098,-0.483,0.469,1.0
-0.019,-0.082,0.505,0.0
0.101,-0.558,0.353,1.0
-0.557,-0.025,0.387,0.0
-0.336,-0.171,0.575,1.0
0.296,-0.279,0.571,1.0
0.353,0.024,0.418,1.0
0.296,-0.279,0.571,1.0
-0.132,-0.270,0.256,1.0
-0.098,-0.483,0.469,1.0
0.105,-0.025,0.393,1.0
0.105,-0.025,0.393,1.0
-0.182,0.043,0.024,0.0
-0.332,-0.382,0.368,1.0
-0.170,-0.532,0.155,1.0
-0.207,-0.332,0.493,1.0
-0.170,-0.320,0.568,1.0
0.312,-0.432,0.243,1.0
-0.126,0.243,-0.044,1.0
-0.182,0.299,0.030,1.0
0.205,-0.044,0.474,1.0
-0.407,0.052,0.293,1.0
-0.204,0.305,0.013,0.0
-0.407,0.052,0.293,1.0
-0.134,-0.439,0.456,1.0
-0.217,-0.304,0.506,1.0
0.081,-0.519,0.093,1.0
0.071,-0.185,0.453,1.0
0.312,-0.482,0.162,1.0
0.193,-0.320,0.180,1.0
-0.241,0.067,0.622,0.0
-0.119,0.268,-0.032,0.0
-0.195,0.287,0.018,1.0
-0.407,0.052,0.293,1.0
-0.407,0.052,0.293,0.0
0.468,0.118,0.443,0.0
0.397,-0.354,0.322,1.0
-0.232,-0.294,0.105,1.0
-0.307,-0.432,0.343,1.0
-0.170,-0.195,0.368,1.0
0.071,-0.185,0.453,1.0
0.068,0.318,-0.025,0.0
0.205,-0.044,0.499,1.0
-0.247,0.305,-0.036,0.0
-0.366,-0.385,0.071,1.0
-0.475,-0.195,0.068,1.0
-0.330,-0.177,0.113,1.0
0.071,-0.185,0.453,1.0
0.287,-0.220,0.086,1.0
0.171,0.224,0.190,0.0
0.161,0.124,0.255,0.0
0.170,0.198,0.170,0.0
0.081,0.268,-0.025,0.0
-0.170,0.337,-0.032,0.0
0.293,-0.132,0.561,1.0
-0.419,0.046,0.331,1.0
-0.185,0.331,-0.043,0.0
-0.419,0.046,0.331,1.0
-0.238,0.005,-0.007,1.0
0.199,-0.032,-0.007,0.0
0.411,-0.344,0.305,1.0
-0.475,-0.195,0.068,1.0
-0.504,-0.051,0.208,1.0
-0.355,-0.009,0.311,1.0
-0.085,-0.496,0.419,1.0
0.318,-0.170,0.505,1.0
0.171,0.183,0.159,1.0
0.205,0.105,-0.007,1.0
0.093,0.293,-0.025,1.0
0.243,-0.032,0.524,1.0
-0.392,0.028,0.338,1.0
-0.392,0.028,0.338,1.0
-0.504,-0.051,0.258,1.0
-0.385,-0.422,0.177,1.0
0.081,-0.519,0.093,1.0
0.318,-0.257,0.493,1.0
-0.232,0.056,0.655,1.0
0.221,0.108,0.008,0.0
0.081,0.368,-0.038,1.0
0.084,0.314,-0.059,0.0
-0.195,0.306,0.018,0.0
0.293,-0.032,0.462,1.0
0.101,-0.343,0.138,1.0
-0.178,0.305,-0.030,1.0
-0.379,-0.428,0.159,1.0
-0.232,-0.282,0.093,1.0
-0.144,-0.294,0.293,1.0
0.155,-0.519,0.093,1.0
0.291,-0.212,0.126,1.0
0.105,0.293,-0.038,1.0
-0.170,0.337,0.018,1.0
0.311,-0.376,0.437,1.0
-0.419,0.049,0.305,1.0
-0.419,0.049,0.305,1.0
-0.385,-0.422,0.177,1.0
-0.294,-0.432,0.355,1.0
-0.147,-0.328,0.570,1.0
0.175,-0.292,0.254,1.0
0.430,-0.257,0.381,1.0
0.281,-0.144,0.193,1.0
0.214,-0.004,0.683,0.0
-0.380,-0.131,0.030,1.0
0.056,0.318,-0.051,0.0
-0.207,0.299,0.018,1.0
0.286,-0.024,0.489,1.0
-0.363,0.043,0.299,1.0
-0.223,0.293,0.007,1.0
-0.363,0.043,0.299,1.0
-0.385,-0.422,0.177,1.0
-0.382,-0.309,0.070,1.0
-0.195,-0.244,0.293,1.0
-0.170,-0.532,0.155,1.0
-0.232,-0.407,0.393,1.0
-0.119,-0.082,0.530,1.0
0.068,-0.544,0.231,1.0
0.118,-0.544,0.231,1.0
0.224,-0.496,0.324,1.0
0.131,-0.082,0.555,1.0
0.312,-0.482,0.237,1.0
-0.357,-0.294,0.406,1.0
0.152,0.177,0.165,0.0
0.075,-0.343,0.138,1.0
0.518,0.068,0.443,0.0
0.155,0.355,-0.032,0.0
0.171,0.211,0.177,0.0
-0.282,-0.419,0.381,1.0
0.068,-0.544,0.231,1.0
0.131,-0.082,0.555,1.0
0.205,-0.095,0.381,1.0
0.301,-0.221,0.129,1.0
0.470,0.000,0.279,1.0
0.208,0.115,0.253,1.0
-0.182,0.155,0.256,0.0
-0.380,-0.131,0.030,1.0
0.086,0.309,-0.081,0.0
-0.076,0.268,0.005,1.0
0.218,-0.032,0.524,1.0
-0.381,0.018,0.336,1.0
0.063,-0.330,0.201,1.0
-0.185,0.281,-0.043,1.0
-0.381,0.018,0.336,1.0
0.518,0.118,0.443,0.0
-0.526,-0.121,0.260,1.0
-0.482,-0.057,0.068,1.0
-0.385,-0.422,0.177,1.0
-0.195,-0.332,0.081,1.0
0.121,-0.496,0.419,1.0
0.143,-0.082,0.518,1.0
0.374,-0.419,0.162,1.0
0.284,-0.241,0.146,1.0
0.281,-0.144,0.143,1.0
-0.309,-0.127,0.087,1.0
0.056,0.268,-0.051,0.0
0.281,-0.019,0.524,1.0
0.311,-0.351,0.462,1.0
-0.432,0.059,0.305,1.0
0.090,-0.338,0.153,1.0
-0.432,0.059,0.305,1.0
-0.204,0.081,0.658,1.0
0.018,0.237,0.081,0.0
-0.195,-0.294,0.243,1.0
-0.082,-0.513,0.081,1.0
-0.032,-0.544,0.231,1.0
0.081,-0.107,0.530,1.0
0.312,-0.482,0.243,1.0
0.374,-0.419,0.162,1.0
0.505,-0.182,0.281,1.0
-0.107,0.218,0.193,0.0
0.324,-0.389,0.424,1.0
-0.419,0.049,0.305,1.0
0.075,-0.343,0.138,1.0
-0.235,0.331,-0.043,0.0
-0.419,0.049,0.305,1.0
0.177,0.199,0.165,0.0
0.165,0.203,0.197,1.0
-0.007,-0.282,0.318,1.0
0.312,-0.482,0.149,1.0
0.193,-0.320,0.131,1.0
0.180,-0.294,0.243,1.0
0.443,0.018,0.268,1.0
0.081,0.368,0.005,1.0
0.281,-0.019,0.474,1.0
-0.405,0.041,0.329,1.0
0.063,-0.330,0.201,1.0
-0.210,0.299,0.007,1.0
-0.405,0.041,0.329,0.0
-0.312,-0.394,0.078,1.0
-0.159,0.106,0.272,0.0
-0.082,-0.544,0.231,1.0
0.133,-0.328,0.570,1.0
0.168,-0.294,0.256,1.0
0.314,-0.147,0.570,1.0
0.341,-0.089,0.353,1.0
0.193,0.106,0.205,0.0
-0.380,-0.131,0.030,1.0
0.081,0.293,-0.001,0.0
-0.126,0.231,-0.064,0.0
-0.419,0.046,0.331,1.0
-0.235,0.281,-0.043,1.0
-0.419,0.046,0.331,1.0
0.093,0.381,-0.038,0.0
-0.504,-0.101,0.258,1.0
-0.268,-0.445,0.291,1.0
-0.082,-0.544,0.231,1.0
0.018,-0.544,0.231,1.0
0.276,-0.446,0.264,1.0
0.224,-0.126,0.612,1.0
0.374,-0.419,0.162,1.0
0.506,-0.015,0.286,1.0
0.524,0.099,0.374,0.0
0.208,0.115,0.253,1.0
0.180,0.131,0.105,0.0
0.105,0.268,-0.025,1.0
-0.163,0.312,-0.019,1.0
0.063,-0.330,0.175,1.0
0.105,0.212,0.131,0.0
-0.213,-0.019,-0.007,0.0
-0.533,-0.147,0.108,1.0
-0.320,-0.044,0.174,1.0
-0.170,-0.532,0.155,1.0
-0.182,-0.195,0.575,1.0
-0.182,-0.144,0.575,1.0
0.071,-0.496,0.419,1.0
0.193,-0.082,0.468,1.0
0.419,-0.302,0.314,1.0
0.199,-0.013,0.687,0.0
0.218,-0.032,0.524,1.0
0.063,-0.330,0.175,1.0
0.211,-0.001,0.043,0.0
-0.379,-0.428,0.159,1.0
-0.282,-0.244,0.105,1.0
-0.170,-0.320,0.518,1.0
0.018,-0.544,0.231,1.0
0.101,-0.089,0.556,1.0
0.268,-0.132,0.268,1.0
-0.213,0.087,0.649,0.0
0.569,0.075,0.316,0.0
-0.232,0.062,0.618,0.0
-0.213,0.174,0.224,1.0
0.165,0.203,0.177,1.0
0.056,0.318,-0.001,0.0
0.208,-0.060,0.034,0.0
0.397,-0.361,0.086,1.0
-0.379,-0.428,0.159,1.0
-0.325,-0.394,0.090,1.0
-0.157,-0.270,0.606,1.0
-0.095,-0.107,0.530,1.0
0.318,-0.170,0.555,1.0
-0.107,0.231,0.180,0.0
0.171,0.134,0.259,0.0
0.056,0.268,-0.001,0.0
-0.182,0.356,0.018,0.0
0.281,-0.044,0.449,1.0
-0.198,0.293,0.019,1.0
0.224,-0.057,-0.007,0.0
-0.300,-0.032,0.218,1.0
-0.307,-0.432,0.368,1.0
-0.232,-0.307,0.493,1.0
-0.130,-0.121,0.598,1.0
0.071,-0.496,0.419,1.0
0.312,-0.432,0.237,1.0
0.162,0.205,0.187,1.0
-0.380,-0.131,0.030,1.0
0.243,-0.032,0.524,1.0
-0.407,0.046,0.343,1.0
0.075,-0.318,0.213,1.0
-0.185,0.281,0.007,1.0
-0.407,0.046,0.343,1.0
0.162,0.193,0.174,0.0
-0.300,-0.044,0.218,1.0
-0.032,-0.544,0.231,1.0
0.043,-0.544,0.205,1.0
0.291,-0.089,0.404,1.0
0.505,-0.019,0.293,1.0
-0.220,-0.244,0.293,1.0
0.270,0.004,0.676,0.0
-0.228,-0.278,0.070,1.0
-0.405,-0.131,0.034,1.0
-0.407,0.046,0.343,1.0
-0.210,0.281,0.007,0.0
-0.407,0.046,0.343,1.0
0.468,0.118,0.393,0.0
-0.521,-0.085,0.108,1.0
-0.119,-0.082,0.530,1.0
-0.084,-0.489,0.406,1.0
0.312,-0.482,0.237,1.0
0.180,-0.332,0.081,1.0
0.377,-0.365,0.078,1.0
0.377,-0.315,0.078,1.0
-0.218,-0.286,0.123,1.0
0.165,0.021,0.683,1.0
0.081,0.268,-0.001,0.0
0.154,0.216,0.198,1.0
-0.213,-0.032,0.011,1.0
-0.520,-0.115,0.266,1.0
-0.330,-0.128,0.163,1.0
-0.318,0.013,0.279,1.0
-0.132,-0.513,0.081,1.0
-0.157,-0.332,0.568,1.0
-0.082,-0.513,0.081,1.0
0.043,-0.544,0.205,1.0
-0.007,-0.282,0.318,1.0
0.118,-0.544,0.231,1.0
0.312,-0.432,0.237,1.0
0.406,-0.388,0.162,1.0
0.468,-0.157,0.068,1.0
0.221,0.121,0.253,0.0
0.105,0.268,-0.051,0.0
-0.182,0.281,-0.001,1.0
-0.441,0.061,0.302,1.0
-0.441,0.061,0.302,0.0
0.521,0.099,0.496,0.0
-0.521,-0.135,0.108,1.0
-0.382,0.024,0.268,1.0
-0.335,-0.422,0.240,1.0
-0.294,-0.419,0.368,1.0
-0.107,-0.282,0.268,1.0
0.180,-0.332,0.081,1.0
0.318,-0.157,0.568,1.0
0.374,-0.419,0.162,1.0
0.505,-0.032,0.093,1.0
-0.232,0.068,0.606,0.0
0.205,0.118,0.268,0.0
-0.405,-0.131,0.034,1.0
0.243,-0.032,0.462,1.0
0.374,-0.339,0.424,1.0
-0.088,0.237,0.162,0.0
-0.379,-0.428,0.159,1.0
-0.282,-0.232,0.093,1.0
-0.307,-0.382,0.068,1.0
-0.132,-0.513,0.081,1.0
-0.207,-0.519,0.256,1.0
-0.057,-0.544,0.205,1.0
0.193,-0.082,0.418,1.0
0.406,-0.388,0.174,1.0
0.281,-0.107,0.256,1.0
0.505,-0.032,0.093,1.0
-0.220,0.068,0.618,0.0
-0.170,0.387,0.018,0.0
-0.445,0.052,0.305,1.0
-0.445,0.052,0.305,1.0
0.292,-0.263,0.110,1.0
-0.520,-0.152,0.203,1.0
-0.395,-0.257,0.056,1.0
-0.300,-0.095,0.218,1.0
-0.382,0.024,0.268,1.0
-0.307,-0.419,0.355,1.0
-0.170,-0.532,0.155,1.0
0.121,-0.496,0.419,1.0
0.243,-0.482,0.068,1.0
0.312,-0.482,0.224,1.0
0.243,-0.182,0.293,1.0
0.374,-0.419,0.174,1.0
0.486,-0.076,0.074,1.0
0.568,0.093,0.293,0.0
0.162,0.087,0.237,0.0
-0.183,0.106,0.272,0.0
-0.163,0.275,0.005,1.0
-0.385,-0.310,0.071,1.0
-0.332,-0.294,0.406,1.0
-0.228,-0.508,0.264,1.0
0.268,-0.457,0.068,1.0
0.289,-0.433,0.108,1.0
0.374,-0.419,0.174,1.0
-0.185,0.268,-0.012,1.0
0.543,0.081,0.418,0.0
-0.395,-0.251,0.056,1.0
-0.232,-0.419,0.381,1.0
-0.182,-0.195,0.524,1.0
0.071,-0.185,0.453,1.0
0.312,-0.482,0.174,1.0
0.180,-0.170,0.368,1.0
0.374,-0.419,0.174,1.0
-0.405,-0.131,0.030,1.0
-0.173,0.271,-0.004,0.0
0.286,-0.376,0.462,1.0
-0.189,0.265,-0.015,0.0
0.018,0.237,0.105,0.0
-0.229,0.062,0.633,0.0
0.183,0.028,0.021,0.0
-0.395,-0.251,0.056,1.0
-0.057,-0.544,0.205,1.0
-0.085,-0.496,0.419,1.0
-0.026,-0.264,0.450,1.0
0.155,-0.532,0.231,1.0
0.312,-0.482,0.174,1.0
0.312,-0.482,0.224,1.0
0.374,-0.419,0.174,1.0
0.494,-0.228,0.264,1.0
0.543,0.118,0.293,0.0
-0.232,0.081,0.618,0.0
0.211,0.124,-0.026,1.0
-0.405,-0.131,0.030,1.0
-0.076,0.193,-0.044,0.0
-0.247,0.281,-0.062,0.0
0.081,0.237,0.168,0.0
-0.238,0.068,0.011,1.0
-0.344,-0.407,0.081,1.0
-0.335,-0.422,0.228,1.0
-0.134,-0.439,0.406,1.0
-0.098,-0.533,0.314,1.0
-0.084,-0.439,0.406,1.0
0.108,-0.366,0.527,1.0
0.155,-0.532,0.231,1.0
0.208,0.102,0.265,0.0
0.174,0.199,0.162,0.0
-0.405,-0.131,0.030,1.0
0.068,0.256,-0.001,1.0
-0.454,0.056,0.302,1.0
-0.454,0.056,0.302,1.0
0.018,0.237,0.105,0.0
0.170,0.198,0.189,1.0
-0.335,-0.422,0.228,1.0
-0.220,-0.432,0.430,1.0
0.312,-0.482,0.211,1.0
0.418,-0.307,0.293,1.0
0.341,-0.089,0.303,1.0
0.274,-0.088,0.312,1.0
0.088,0.303,0.075,0.0
0.493,0.093,0.318,0.0
-0.405,-0.131,0.030,1.0
0.068,0.256,-0.001,1.0
-0.170,0.275,-0.001,1.0
0.218,-0.032,0.462,1.0
