# x,y,z,is_reachable
0.218,0.118,0.168,0.0
0.368,-0.482,0.068,0.0
0.418,-0.507,0.168,0.0
0.368,-0.432,0.018,0.0
0.368,-0.332,0.518,0.0
0.288,0.033,0.133,1.0
0.518,-0.332,0.168,0.0
0.468,-0.282,0.418,1.0
0.518,-0.082,0.418,1.0
0.468,0.068,0.368,1.0
